date,close,volume,COMEX Cu $/MT,volume cu in MT
3/9/2012,3.8524999618530273,581,8493.3,6589.0
3/12/2012,3.8315000534057617,530,8447.0,6010.0
3/13/2012,3.8965001106262207,615,8590.3,6974.0
3/14/2012,3.8420000076293945,599,8470.15,6793.0
3/15/2012,3.8919999599456787,345,8580.38,3912.0
3/16/2012,3.874000072479248,414,8540.7,4695.0
3/19/2012,3.9059998989105225,376,8611.25,4264.0
3/20/2012,3.828000068664551,612,8439.29,6940.0
3/21/2012,3.8494999408721924,594,8486.68,6736.0
3/22/2012,3.7674999237060547,542,8305.91,6146.0
3/23/2012,3.809499979019165,658,8398.5,7462.0
3/26/2012,3.885499954223633,784,8566.05,8891.0
3/27/2012,3.878999948501587,567,8551.72,6430.0
3/28/2012,3.7869999408721924,748,8348.9,8482.0
3/29/2012,3.7939999103546143,537,8364.33,6090.0
3/30/2012,3.8239998817443848,450,8430.47,5103.0
4/2/2012,3.9184999465942383,175,8638.8,1984.0
4/3/2012,3.9154999256134033,335,8632.19,3799.0
4/4/2012,3.7855000495910645,279,8345.59,3164.0
4/5/2012,3.7915000915527344,285,8358.82,3232.0
4/9/2012,3.7160000801086426,173,8192.37,1962.0
4/10/2012,3.6459999084472656,271,8038.04,3073.0
4/11/2012,3.635999917984009,217,8016.0,2461.0
4/12/2012,3.7165000438690186,224,8193.47,2540.0
4/13/2012,3.622999906539917,1195,7987.34,13551.0
4/16/2012,3.624000072479248,252,7989.54,2858.0
4/17/2012,3.6440000534057617,266,8033.64,3016.0
4/18/2012,3.628000020980835,271,7998.36,3073.0
4/19/2012,3.626499891281128,213,7995.05,2415.0
4/20/2012,3.696000099182129,199,8148.28,2257.0
4/23/2012,3.622999906539917,234,7987.34,2654.0
4/24/2012,3.6714999675750732,265,8094.26,3005.0
4/25/2012,3.700500011444092,1018,8158.2,11544.0
4/26/2012,3.7679998874664307,54689,8307.01,620173.0
4/27/2012,3.819999933242798,24057,8421.65,272806.0
4/30/2012,3.8334999084472656,4921,8451.41,55804.0
5/1/2012,3.8399999141693115,1109,8465.74,12576.0
5/2/2012,3.7855000495910645,974,8345.59,11045.0
5/3/2012,3.7335000038146973,1224,8230.95,13880.0
5/4/2012,3.7239999771118164,916,8210.0,10387.0
5/7/2012,3.7774999141693115,399,8327.95,4525.0
5/8/2012,3.685499906539917,414,8125.13,4695.0
5/9/2012,3.6695001125335693,558,8089.85,6328.0
5/10/2012,3.691499948501587,618,8138.35,7008.0
5/11/2012,3.6484999656677246,475,8043.56,5386.0
5/14/2012,3.556999921798706,596,7841.83,6759.0
5/15/2012,3.5220000743865967,430,7764.67,4876.0
5/16/2012,3.484999895095825,383,7683.1,4343.0
5/17/2012,3.4795000553131104,379,7670.98,4298.0
5/18/2012,3.4695000648498535,297,7648.93,3368.0
5/21/2012,3.503999948501587,235,7724.99,2665.0
5/22/2012,3.487499952316284,301,7688.61,3413.0
5/23/2012,3.3980000019073486,849,7491.3,9628.0
5/24/2012,3.428999900817871,297,7559.64,3368.0
5/25/2012,3.447999954223633,504,7601.53,5715.0
5/29/2012,3.4635000228881836,2544,7635.7,28849.0
5/30/2012,3.3864998817443848,1162,7465.95,13177.0
5/31/2012,3.362499952316284,466,7413.03,5284.0
6/1/2012,3.309999942779541,283,7297.29,3209.0
6/4/2012,3.303999900817871,282,7284.06,3198.0
6/5/2012,3.2885000705718994,476,7249.89,5398.0
6/6/2012,3.378999948501587,219,7449.41,2483.0
6/7/2012,3.369499921798706,251,7428.47,2846.0
6/8/2012,3.2834999561309814,389,7238.87,4411.0
6/11/2012,3.3450000286102295,268,7374.45,3039.0
6/12/2012,3.3340001106262207,229,7350.2,2597.0
6/13/2012,3.3399999141693115,352,7363.43,3992.0
6/14/2012,3.3540000915527344,197,7394.3,2234.0
6/15/2012,3.384999990463257,242,7462.64,2744.0
6/18/2012,3.3959999084472656,130,7486.89,1474.0
6/19/2012,3.432499885559082,232,7567.36,2631.0
6/20/2012,3.3864998817443848,216,7465.95,2449.0
6/21/2012,3.2950000762939453,309,7264.22,3504.0
6/22/2012,3.305000066757202,242,7286.27,2744.0
6/25/2012,3.313999891281128,197,7306.11,2234.0
6/26/2012,3.315500020980835,124,7309.42,1406.0
6/27/2012,3.3464999198913574,45225,7377.76,512852.0
6/28/2012,3.3259999752044678,19225,7332.57,218012.0
6/29/2012,3.490000009536743,3755,7694.12,42582.0
7/2/2012,3.4649999141693115,2427,7639.01,27522.0
7/3/2012,3.5344998836517334,797,7792.23,9038.0
7/5/2012,3.48799991607666,906,7689.71,10274.0
7/6/2012,3.4045000076293945,554,7505.63,6282.0
7/9/2012,3.4260001182556152,366,7553.03,4150.0
7/10/2012,3.3929998874664307,1027,7480.28,11646.0
7/11/2012,3.443000078201294,526,7590.51,5965.0
7/12/2012,3.4114999771118164,394,7521.06,4468.0
7/13/2012,3.500499963760376,584,7717.27,6623.0
7/16/2012,3.4809999465942383,218,7674.28,2472.0
7/17/2012,3.453000068664551,683,7612.55,7745.0
7/18/2012,3.4730000495910645,263,7656.65,2982.0
7/19/2012,3.5339999198913574,294,7791.13,3334.0
7/20/2012,3.448499917984009,661,7602.63,7496.0
7/23/2012,3.381500005722046,929,7454.92,10535.0
7/24/2012,3.3529999256134033,459,7392.09,5205.0
7/25/2012,3.375,529,7440.59,5999.0
7/26/2012,3.3940000534057617,279,7482.48,3164.0
7/27/2012,3.4260001182556152,722,7553.03,8187.0
7/30/2012,3.4149999618530273,857,7528.78,9718.0
7/31/2012,3.4195001125335693,380,7538.7,4309.0
8/1/2012,3.376499891281128,340,7443.9,3856.0
8/2/2012,3.2925000190734863,401,7258.71,4547.0
8/3/2012,3.371000051498413,156,7431.77,1769.0
8/6/2012,3.3929998874664307,245,7480.28,2778.0
8/7/2012,3.444999933242798,140,7594.92,1588.0
8/8/2012,3.427500009536743,625,7556.34,7088.0
8/9/2012,3.437000036239624,199,7577.28,2257.0
8/10/2012,3.4089999198913574,191,7515.55,2166.0
8/13/2012,3.3585000038146973,243,7404.22,2756.0
8/14/2012,3.359499931335449,132,7406.42,1497.0
8/15/2012,3.3515000343322754,179,7388.78,2030.0
8/16/2012,3.385999917984009,75,7464.84,850.0
8/17/2012,3.421999931335449,131,7544.21,1486.0
8/20/2012,3.373500108718872,160,7437.29,1814.0
8/21/2012,3.4565000534057617,136,7620.27,1542.0
8/22/2012,3.4600000381469727,76,7627.99,862.0
8/23/2012,3.496000051498413,121,7707.35,1372.0
8/24/2012,3.48799991607666,249,7689.71,2824.0
8/27/2012,3.484499931335449,185,7682.0,2098.0
8/28/2012,3.4700000286102295,391,7650.03,4434.0
8/29/2012,3.4625000953674316,38825,7633.5,440276.0
8/30/2012,3.440500020980835,19374,7585.0,219701.0
8/31/2012,3.4539999961853027,4668,7614.76,52935.0
9/4/2012,3.4684998989105225,1826,7646.72,20707.0
9/5/2012,3.5320000648498535,1357,7786.72,15388.0
9/6/2012,3.5234999656677246,1014,7767.98,11499.0
9/7/2012,3.6559998989105225,909,8060.09,10308.0
9/10/2012,3.700000047683716,547,8157.09,6203.0
9/11/2012,3.7144999504089355,691,8189.06,7836.0
9/12/2012,3.7100000381469727,354,8179.14,4014.0
9/13/2012,3.7269999980926514,385,8216.62,4366.0
9/14/2012,3.8515000343322754,462,8491.09,5239.0
9/17/2012,3.809999942779541,295,8399.6,3345.0
9/18/2012,3.802500009536743,330,8383.07,3742.0
9/19/2012,3.8289999961853027,532,8441.49,6033.0
9/20/2012,3.7725000381469727,689,8316.93,7813.0
9/21/2012,3.803499937057495,840,8385.27,9526.0
9/24/2012,3.745500087738037,583,8257.4,6611.0
9/25/2012,3.7734999656677246,666,8319.13,7552.0
9/26/2012,3.7139999866485596,516,8187.96,5851.0
9/27/2012,3.747999906539917,487,8262.92,5523.0
9/28/2012,3.7730000019073486,435,8318.03,4933.0
10/1/2012,3.7929999828338623,228,8362.12,2586.0
10/2/2012,3.806999921798706,249,8392.99,2824.0
10/3/2012,3.7939999103546143,229,8364.33,2597.0
10/4/2012,3.7939999103546143,236,8364.33,2676.0
10/5/2012,3.7860000133514404,218,8346.69,2472.0
10/8/2012,3.7269999980926514,170,8216.62,1928.0
10/9/2012,3.7290000915527344,221,8221.03,2506.0
10/10/2012,3.7290000915527344,159,8221.03,1803.0
10/11/2012,3.759000062942505,177,8287.17,2007.0
10/12/2012,3.7144999504089355,257,8189.06,2914.0
10/15/2012,3.7114999294281006,224,8182.45,2540.0
10/16/2012,3.7079999446868896,179,8174.73,2030.0
10/17/2012,3.752500057220459,171,8272.84,1939.0
10/18/2012,3.746999979019165,194,8260.71,2200.0
10/19/2012,3.6484999656677246,290,8043.56,3289.0
10/22/2012,3.625499963760376,179,7992.85,2030.0
10/23/2012,3.5759999752044678,178,7883.72,2019.0
10/24/2012,3.5759999752044678,137,7883.72,1554.0
10/25/2012,3.564500093460083,201,7858.37,2279.0
10/26/2012,3.563499927520752,154,7856.16,1746.0
10/31/2012,3.5269999504089355,241,7775.69,2733.0
11/1/2012,3.555000066757202,350,7837.42,3969.0
11/2/2012,3.4830000400543213,375,7678.69,4252.0
11/5/2012,3.4704999923706055,291,7651.13,3300.0
11/6/2012,3.50600004196167,276,7729.4,3130.0
11/7/2012,3.443000078201294,335,7590.51,3799.0
11/8/2012,3.4704999923706055,181,7651.13,2053.0
11/9/2012,3.44950008392334,185,7604.84,2098.0
11/12/2012,3.4730000495910645,137,7656.65,1554.0
11/13/2012,3.4730000495910645,219,7656.65,2483.0
11/14/2012,3.4554998874664307,197,7618.06,2234.0
11/15/2012,3.4644999504089355,222,7637.91,2517.0
11/16/2012,3.4535000324249268,179,7613.66,2030.0
11/19/2012,3.5274999141693115,262,7776.8,2971.0
11/20/2012,3.515000104904175,343,7749.24,3890.0
11/21/2012,3.496000051498413,190,7707.35,2155.0
11/23/2012,3.5274999141693115,187,7776.8,2121.0
11/26/2012,3.5360000133514404,251,7795.54,2846.0
11/27/2012,3.5364999771118164,269,7796.64,3050.0
11/28/2012,3.5220000743865967,45023,7764.67,510561.0
11/29/2012,3.5885000228881836,15540,7911.28,176224.0
11/30/2012,3.629499912261963,5553,8001.67,62971.0
12/3/2012,3.640000104904175,780,8024.82,8845.0
12/4/2012,3.633500099182129,864,8010.49,9798.0
12/5/2012,3.6670000553131104,756,8084.34,8573.0
12/6/2012,3.627000093460083,581,7996.16,6589.0
12/7/2012,3.6475000381469727,472,8041.35,5352.0
12/10/2012,3.690500020980835,417,8136.15,4729.0
12/11/2012,3.6710000038146973,398,8093.16,4513.0
12/12/2012,3.700000047683716,522,8157.09,5919.0
12/13/2012,3.6445000171661377,497,8034.74,5636.0
12/14/2012,3.6649999618530273,423,8079.93,4797.0
12/17/2012,3.6489999294281006,405,8044.66,4593.0
12/18/2012,3.6364998817443848,493,8017.1,5591.0
12/19/2012,3.5950000286102295,686,7925.61,7779.0
12/20/2012,3.5250000953674316,256,7771.29,2903.0
12/21/2012,3.555500030517578,297,7838.53,3368.0
12/24/2012,3.5339999198913574,180,7791.13,2041.0
12/26/2012,3.5829999446868896,375,7899.15,4252.0
12/27/2012,3.5899999141693115,689,7914.59,7813.0
12/28/2012,3.577500104904175,446,7887.03,5058.0
12/31/2012,3.6410000324249268,243,8027.02,2756.0
1/2/2013,3.7244999408721924,766,8211.11,8686.0
1/3/2013,3.7014999389648438,439,8160.4,4978.0
1/4/2013,3.678499937057495,437,8109.69,4956.0
1/7/2013,3.6630001068115234,359,8075.52,4071.0
1/8/2013,3.6570000648498535,363,8062.3,4116.0
1/9/2013,3.6565001010894775,286,8061.19,3243.0
1/10/2013,3.694499969482422,339,8144.97,3844.0
1/11/2013,3.6394999027252197,354,8023.71,4014.0
1/14/2013,3.619499921798706,292,7979.62,3311.0
1/15/2013,3.622999906539917,288,7987.34,3266.0
1/16/2013,3.5910000801086426,258,7916.79,2926.0
1/17/2013,3.6470000743865967,330,8040.25,3742.0
1/18/2013,3.6635000705718994,223,8076.63,2529.0
1/22/2013,3.690999984741211,349,8137.25,3958.0
1/23/2013,3.6710000038146973,275,8093.16,3118.0
1/24/2013,3.6644999980926514,285,8078.83,3232.0
1/25/2013,3.6394999027252197,298,8023.71,3379.0
1/28/2013,3.6489999294281006,236,8044.66,2676.0
1/29/2013,3.677500009536743,782,8107.49,8868.0
1/30/2013,3.740000009536743,637,8245.28,7224.0
1/31/2013,3.7235000133514404,334,8208.9,3788.0
2/1/2013,3.7755000591278076,244,8323.54,2767.0
2/4/2013,3.758500099182129,196,8286.06,2223.0
2/5/2013,3.7614998817443848,267,8292.68,3028.0
2/6/2013,3.7335000038146973,242,8230.95,2744.0
2/7/2013,3.7200000286102295,148,8201.19,1678.0
2/8/2013,3.753499984741211,192,8275.04,2177.0
2/11/2013,3.7179999351501465,158,8196.78,1792.0
2/12/2013,3.7365000247955322,223,8237.56,2529.0
2/13/2013,3.7339999675750732,217,8232.05,2461.0
2/14/2013,3.7300000190734863,158,8223.23,1792.0
2/15/2013,3.7309999465942383,180,8225.44,2041.0
2/19/2013,3.6445000171661377,370,8034.74,4196.0
2/20/2013,3.6054999828338623,231,7948.76,2620.0
2/21/2013,3.55049991607666,107,7827.5,1213.0
2/22/2013,3.5299999713897705,166,7782.31,1882.0
2/25/2013,3.5409998893737793,384,7806.56,4355.0
2/26/2013,3.566499948501587,55453,7862.78,628837.0
2/27/2013,3.5450000762939453,16369,7815.38,185624.0
2/28/2013,3.5274999141693115,2891,7776.8,32784.0
3/1/2013,3.4814999103546143,1469,7675.38,16658.0
3/4/2013,3.4830000400543213,888,7678.69,10070.0
3/5/2013,3.496500015258789,704,7708.45,7983.0
3/6/2013,3.4739999771118164,588,7658.85,6668.0
3/7/2013,3.501499891281128,476,7719.48,5398.0
3/8/2013,3.491499900817871,639,7697.43,7246.0
3/11/2013,3.5,392,7716.17,4445.0
3/12/2013,3.5380001068115234,529,7799.95,5999.0
3/13/2013,3.509500026702881,318,7737.11,3606.0
3/14/2013,3.5234999656677246,515,7767.98,5840.0
3/15/2013,3.507999897003174,499,7733.81,5659.0
3/18/2013,3.4170000553131104,477,7533.19,5409.0
3/19/2013,3.3954999446868896,380,7485.79,4309.0
3/20/2013,3.435499906539917,200,7573.97,2268.0
3/21/2013,3.4230000972747803,248,7546.41,2812.0
3/22/2013,3.4539999961853027,380,7614.76,4309.0
3/25/2013,3.434999942779541,375,7572.87,4252.0
3/26/2013,3.432499885559082,591,7567.36,6702.0
3/27/2013,3.434999942779541,1221,7572.87,13846.0
3/28/2013,3.3949999809265137,259,7484.68,2937.0
4/1/2013,3.367500066757202,235,7424.06,2665.0
4/2/2013,3.371999979019165,254,7433.98,2880.0
4/3/2013,3.325500011444092,413,7331.46,4683.0
4/4/2013,3.3454999923706055,329,7375.56,3731.0
4/5/2013,3.3399999141693115,646,7363.43,7326.0
4/8/2013,3.368000030517578,150,7425.16,1701.0
4/9/2013,3.437999963760376,279,7579.48,3164.0
4/10/2013,3.4140000343322754,153,7526.57,1735.0
4/11/2013,3.427999973297119,127,7557.44,1440.0
4/12/2013,3.3489999771118164,375,7383.27,4252.0
4/15/2013,3.2799999713897705,645,7231.15,7314.0
4/16/2013,3.30649995803833,148,7289.58,1678.0
4/17/2013,3.187999963760376,216,7028.33,2449.0
4/18/2013,3.2044999599456787,311,7064.7,3527.0
4/19/2013,3.1514999866485596,242,6947.86,2744.0
4/22/2013,3.131999969482422,268,6904.87,3039.0
4/23/2013,3.0940001010894775,196,6821.09,2223.0
4/24/2013,3.1579999923706055,172,6962.19,1950.0
4/25/2013,3.23799991607666,152,7138.56,1724.0
4/26/2013,3.184999942779541,61830,7021.71,701152.0
4/29/2013,3.2255001068115234,9094,7111.0,103126.0
4/30/2013,3.1875,2894,7027.23,32818.0
5/1/2013,3.0824999809265137,1255,6795.74,14232.0
5/2/2013,3.1045000553131104,814,6844.24,9231.0
5/3/2013,3.313499927520752,774,7305.01,8777.0
5/6/2013,3.309999942779541,359,7297.29,4071.0
5/7/2013,3.30049991607666,678,7276.35,7689.0
5/8/2013,3.371000051498413,525,7431.77,5954.0
5/9/2013,3.3415000438690186,287,7366.74,3255.0
5/10/2013,3.3559999465942383,300,7398.7,3402.0
5/13/2013,3.361999988555908,423,7411.93,4797.0
5/14/2013,3.2904999256134033,393,7254.3,4457.0
5/15/2013,3.2669999599456787,457,7202.49,5182.0
5/16/2013,3.2920000553131104,486,7257.61,5511.0
5/17/2013,3.321000099182129,535,7321.54,6067.0
5/20/2013,3.3570001125335693,582,7400.91,6600.0
5/21/2013,3.3389999866485596,351,7361.23,3980.0
5/22/2013,3.377500057220459,280,7446.1,3175.0
5/23/2013,3.299499988555908,325,7274.14,3686.0
5/24/2013,3.2915000915527344,165,7256.51,1871.0
5/28/2013,3.311500072479248,355,7300.6,4026.0
5/29/2013,3.2909998893737793,695,7255.4,7881.0
5/30/2013,3.310499906539917,2541,7298.39,28815.0
5/31/2013,3.2890000343322754,333,7251.0,3776.0
6/3/2013,3.3269999027252197,438,7334.77,4967.0
6/4/2013,3.365000009536743,419,7418.55,4751.0
6/5/2013,3.367000102996826,207,7422.96,2347.0
6/6/2013,3.315999984741211,410,7310.52,4649.0
6/7/2013,3.2660000324249268,190,7200.29,2155.0
6/10/2013,3.239000082015991,289,7140.76,3277.0
6/11/2013,3.193000078201294,400,7039.35,4536.0
6/12/2013,3.2249999046325684,188,7109.9,2132.0
6/13/2013,3.184999942779541,717,7021.71,8131.0
6/14/2013,3.2044999599456787,249,7064.7,2824.0
6/17/2013,3.2019999027252197,182,7059.19,2064.0
6/18/2013,3.1570000648498535,119,6959.99,1349.0
6/19/2013,3.1435000896453857,201,6930.22,2279.0
6/20/2013,3.061500072479248,254,6749.44,2880.0
6/21/2013,3.0964999198913574,202,6826.61,2291.0
6/24/2013,3.0260000228881836,141,6671.18,1599.0
6/25/2013,3.071000099182129,198,6770.39,2245.0
6/26/2013,3.0409998893737793,70664,6704.25,801330.0
6/27/2013,3.052500009536743,18959,6729.6,214995.0
6/28/2013,3.05049991607666,2563,6725.19,29064.0
7/1/2013,3.1549999713897705,1342,6955.58,15218.0
7/2/2013,3.1419999599456787,915,6926.92,10376.0
7/3/2013,3.1740000247955322,716,6997.46,8119.0
7/5/2013,3.0799999237060547,1057,6790.23,11986.0
7/8/2013,3.1115000247955322,631,6859.68,7156.0
7/9/2013,3.0759999752044678,577,6781.41,6543.0
7/10/2013,3.1010000705718994,324,6836.53,3674.0
7/11/2013,3.183500051498413,628,7018.41,7122.0
7/12/2013,3.1705000400543213,286,6989.75,3243.0
7/15/2013,3.1610000133514404,315,6968.8,3572.0
7/16/2013,3.19950008392334,203,7053.68,2302.0
7/17/2013,3.140500068664551,441,6923.61,5001.0
7/18/2013,3.1424999237060547,276,6928.02,3130.0
7/19/2013,3.1500000953674316,470,6944.55,5330.0
7/22/2013,3.189500093460083,282,7031.64,3198.0
7/23/2013,3.197999954223633,386,7050.37,4377.0
7/24/2013,3.18149995803833,227,7014.0,2574.0
7/25/2013,3.188499927520752,259,7029.43,2937.0
7/26/2013,3.1089999675750732,643,6854.16,7292.0
7/29/2013,3.116499900817871,647,6870.7,7337.0
7/30/2013,3.0409998893737793,323,6704.25,3663.0
7/31/2013,3.118499994277954,400,6875.11,4536.0
8/1/2013,3.1640000343322754,419,6975.42,4751.0
8/2/2013,3.1695001125335693,403,6987.54,4570.0
8/5/2013,3.1670000553131104,154,6982.03,1746.0
8/6/2013,3.171999931335449,323,6993.05,3663.0
8/7/2013,3.177500009536743,679,7005.18,7700.0
8/8/2013,3.2704999446868896,466,7210.21,5284.0
8/9/2013,3.308500051498413,143,7293.99,1622.0
8/12/2013,3.30649995803833,180,7289.58,2041.0
8/13/2013,3.31850004196167,239,7316.03,2710.0
8/14/2013,3.3405001163482666,167,7364.53,1894.0
8/15/2013,3.3380000591278076,241,7359.02,2733.0
8/16/2013,3.364500045776367,128,7417.44,1452.0
8/19/2013,3.3364999294281006,147,7355.71,1667.0
8/20/2013,3.3394999504089355,136,7362.33,1542.0
8/21/2013,3.311500072479248,224,7300.6,2540.0
8/22/2013,3.3329999446868896,129,7348.0,1463.0
8/23/2013,3.3519999980926514,198,7389.89,2245.0
8/26/2013,3.322000026702881,273,7323.75,3096.0
8/27/2013,3.3324999809265137,263,7346.9,2982.0
8/28/2013,3.306999921798706,45734,7290.68,518624.0
8/29/2013,3.24399995803833,15556,7151.79,176405.0
8/30/2013,3.2249999046325684,0,7109.9,0.0
9/3/2013,3.2964999675750732,873,7267.53,9900.0
9/4/2013,3.2365000247955322,589,7135.25,6679.0
9/5/2013,3.240999937057495,411,7145.17,4661.0
9/6/2013,3.257999897003174,558,7182.65,6328.0
9/9/2013,3.2755000591278076,417,7221.23,4729.0
9/10/2013,3.2614998817443848,423,7190.37,4797.0
9/11/2013,3.256500005722046,828,7179.35,9390.0
9/12/2013,3.2125000953674316,681,7082.34,7723.0
9/13/2013,3.2070000171661377,461,7070.22,5228.0
9/16/2013,3.2269999980926514,431,7114.31,4888.0
9/17/2013,3.2279999256134033,455,7116.51,5160.0
9/18/2013,3.2834999561309814,334,7238.87,3788.0
9/19/2013,3.3499999046325684,275,7385.48,3118.0
9/20/2013,3.327500104904175,400,7335.87,4536.0
9/23/2013,3.308000087738037,404,7292.88,4581.0
9/24/2013,3.265500068664551,414,7199.19,4695.0
9/25/2013,3.2804999351501465,304,7232.26,3447.0
9/26/2013,3.303999900817871,1305,7284.06,14799.0
9/27/2013,3.325500011444092,409,7331.46,4638.0
9/30/2013,3.321000099182129,496,7321.54,5625.0
10/1/2013,3.2720000743865967,311,7213.52,3527.0
10/2/2013,3.311500072479248,221,7300.6,2506.0
10/3/2013,3.26200008392334,607,7191.47,6883.0
10/4/2013,3.2934999465942383,142,7260.92,1610.0
10/7/2013,3.2894999980926514,325,7252.1,3686.0
10/8/2013,3.2820000648498535,252,7235.56,2858.0
10/9/2013,3.2214999198913574,313,7102.18,3549.0
10/10/2013,3.240999937057495,467,7145.17,5296.0
10/11/2013,3.265000104904175,551,7198.08,6248.0
10/14/2013,3.299999952316284,97,7275.25,1100.0
10/15/2013,3.303999900817871,94,7284.06,1066.0
10/16/2013,3.30049991607666,233,7276.35,2642.0
10/17/2013,3.2890000343322754,145,7251.0,1644.0
10/18/2013,3.2929999828338623,194,7259.81,2200.0
10/21/2013,3.2960000038146973,88,7266.43,998.0
10/22/2013,3.3285000324249268,106,7338.08,1202.0
10/23/2013,3.2664999961853027,270,7201.39,3062.0
10/24/2013,3.260999917984009,82,7189.27,930.0
10/25/2013,3.265500068664551,201,7199.19,2279.0
10/28/2013,3.260999917984009,221,7189.27,2506.0
10/29/2013,3.2755000591278076,403,7221.23,4570.0
10/30/2013,3.320499897003174,292,7320.44,3311.0
10/31/2013,3.2945001125335693,434,7263.12,4922.0
11/1/2013,3.2934999465942383,285,7260.92,3232.0
11/4/2013,3.247499942779541,308,7159.5,3493.0
11/5/2013,3.252500057220459,102,7170.53,1157.0
11/6/2013,3.234999895095825,175,7131.95,1984.0
11/7/2013,3.249000072479248,243,7162.81,2756.0
11/8/2013,3.253000020980835,212,7171.63,2404.0
11/11/2013,3.26200008392334,118,7191.47,1338.0
11/12/2013,3.2365000247955322,79,7135.25,896.0
11/13/2013,3.1640000343322754,261,6975.42,2960.0
11/14/2013,3.1610000133514404,283,6968.8,3209.0
11/15/2013,3.1730000972747803,151,6995.26,1712.0
11/18/2013,3.1535000801086426,112,6952.27,1270.0
11/19/2013,3.1619999408721924,82,6971.01,930.0
11/20/2013,3.1614999771118164,348,6969.91,3946.0
11/21/2013,3.197499990463257,188,7049.27,2132.0
11/22/2013,3.2265000343322754,202,7113.21,2291.0
11/25/2013,3.239000082015991,426,7140.76,4831.0
11/26/2013,3.2290000915527344,40475,7118.72,458986.0
11/27/2013,3.200500011444092,23767,7055.89,269518.0
11/29/2013,3.2304999828338623,2737,7122.02,31038.0
12/2/2013,3.2174999713897705,1788,7093.36,20276.0
12/3/2013,3.2009999752044678,915,7056.99,10376.0
12/4/2013,3.2715001106262207,682,7212.41,7734.0
12/5/2013,3.2614998817443848,305,7190.37,3459.0
12/6/2013,3.2695000171661377,568,7208.01,6441.0
12/9/2013,3.2955000400543213,1231,7265.33,13960.0
12/10/2013,3.301500082015991,516,7278.55,5851.0
12/11/2013,3.3315000534057617,574,7344.69,6509.0
12/12/2013,3.3320000171661377,419,7345.79,4751.0
12/13/2013,3.3519999980926514,581,7389.89,6589.0
12/16/2013,3.375999927520752,506,7442.8,5738.0
12/17/2013,3.367000102996826,533,7422.96,6044.0
12/18/2013,3.3610000610351562,646,7409.73,7326.0
12/19/2013,3.3405001163482666,395,7364.53,4479.0
12/20/2013,3.3480000495910645,542,7381.07,6146.0
12/23/2013,3.3505001068115234,590,7386.58,6691.0
12/24/2013,3.4175000190734863,334,7534.29,3788.0
12/26/2013,3.44950008392334,434,7604.84,4922.0
12/27/2013,3.4700000286102295,622,7650.03,7053.0
12/30/2013,3.4205000400543213,348,7540.9,3946.0
12/31/2013,3.441499948501587,205,7587.2,2325.0
1/2/2014,3.43149995803833,350,7565.15,3969.0
1/3/2014,3.4059998989105225,356,7508.94,4037.0
1/6/2014,3.4119999408721924,358,7522.16,4060.0
1/7/2014,3.4110000133514404,296,7519.96,3357.0
1/8/2014,3.3935000896453857,185,7481.38,2098.0
1/9/2014,3.3540000915527344,351,7394.3,3980.0
1/10/2014,3.38700008392334,301,7467.05,3413.0
1/13/2014,3.4000000953674316,249,7495.71,2824.0
1/14/2014,3.388000011444092,236,7469.25,2676.0
1/15/2014,3.4065001010894775,213,7510.04,2415.0
1/16/2014,3.3910000324249268,275,7475.87,3118.0
1/17/2014,3.378499984741211,390,7448.31,4423.0
1/21/2014,3.3914999961853027,414,7476.97,4695.0
1/22/2014,3.375,229,7440.59,2597.0
1/23/2014,3.322499990463257,198,7324.85,2245.0
1/24/2014,3.303999900817871,177,7284.06,2007.0
1/27/2014,3.2939999103546143,216,7262.02,2449.0
1/28/2014,3.2855000495910645,205,7243.28,2325.0
1/29/2014,3.2679998874664307,459,7204.7,5205.0
1/30/2014,3.23799991607666,341,7138.56,3867.0
1/31/2014,3.2204999923706055,412,7099.98,4672.0
2/3/2014,3.19950008392334,174,7053.68,1973.0
2/4/2014,3.2170000076293945,1197,7092.26,13574.0
2/5/2014,3.2144999504089355,142,7086.75,1610.0
2/6/2014,3.259000062942505,290,7184.86,3289.0
2/7/2014,3.2709999084472656,183,7211.31,2075.0
2/10/2014,3.2720000743865967,242,7213.52,2744.0
2/11/2014,3.2699999809265137,324,7209.11,3674.0
2/12/2014,3.315500020980835,246,7309.42,2790.0
2/13/2014,3.306999921798706,325,7290.68,3686.0
2/14/2014,3.320499897003174,317,7320.44,3595.0
2/18/2014,3.3405001163482666,247,7364.53,2801.0
2/19/2014,3.3355000019073486,307,7353.51,3481.0
2/20/2014,3.3239998817443848,250,7328.16,2835.0
2/21/2014,3.3359999656677246,202,7354.61,2291.0
2/24/2014,3.3589999675750732,296,7405.32,3357.0
2/25/2014,3.3380000591278076,424,7359.02,4808.0
2/26/2014,3.2695000171661377,34530,7208.01,391570.0
2/27/2014,3.2365000247955322,7593,7135.25,86105.0
2/28/2014,3.2385001182556152,2077,7139.66,23553.0
3/3/2014,3.2204999923706055,611,7099.98,6929.0
3/4/2014,3.2614998817443848,747,7190.37,8471.0
3/5/2014,3.253000020980835,765,7171.63,8675.0
3/6/2014,3.2755000591278076,577,7221.23,6543.0
3/7/2014,3.1565001010894775,1515,6958.88,17180.0
3/10/2014,3.1105000972747803,796,6857.47,9027.0
3/11/2014,3.0309998989105225,516,6682.2,5851.0
3/12/2014,3.0260000228881836,369,6671.18,4184.0
3/13/2014,2.990499973297119,292,6592.92,3311.0
